location,lat,lon,type,name,osm_id
London-Center,51.4978073,-0.1413854,cafe,M&S Café,5043775733
London-Center,51.5160761,-0.1191526,restaurant,Bill's,5046216221
London-Center,51.5144557,-0.1331754,restaurant,Honi Poke,5052256070
London-Center,51.5102554,-0.1308179,fast_food,McDonald's,5060805697
London-Center,51.5152731,-0.1192076,cafe,Soho Coffee,5064643683
London-Center,51.5236302,-0.1264393,gift,London Souvenir,5070870463
London-Center,51.5001263,-0.1415934,ticket,Ticket office,5072572323
London-Center,51.4992648,-0.1335081,stationery,Paperchase,5080140367
London-Center,51.5148004,-0.108942,telephone,Unknown,5081437445
London-Center,51.5136139,-0.1304357,restaurant,Wun's Tea Room & Bar,5083514200
London-Center,51.5149628,-0.117967,dentist,Sardinia House Dental Practice,5083889711
London-Center,51.5058662,-0.115098,motorcycle_parking,Motorcycle parking,5086728398
London-Center,51.4977493,-0.1427502,parking_entrance,Unknown,5088294355
London-Center,51.5070769,-0.1132985,theatre,Dorfman Theatre,5094593338
London-Center,51.5183876,-0.1323856,cafe,Costa,5094708828
London-Center,51.5115833,-0.1248044,houseware,Petersham Nurseries,5094768115
London-Center,51.511471,-0.1250742,deli,Petersham Nurseries,5094768116
London-Center,51.4987853,-0.1284176,restaurant,Cellarium Café & Terrace,5098242210
London-Center,51.4993315,-0.1287069,gift,Westminster Abbey Shop,5098345597
London-Center,51.5034347,-0.1062327,motorcycle_parking,Unknown,5102596077
London-Center,51.503355,-0.1061809,motorcycle_parking,Unknown,5102596089
London-Center,51.4975533,-0.1292666,books,Church House Bookshop,5103159947
London-Center,51.5007901,-0.1194587,stop_position,London Eye,5106442084
London-Center,51.4976209,-0.128565,clothes,Watts and Co,5109698412
London-Center,51.4973246,-0.128457,clothes,J. Wippell & Co Ltd,5110365722
London-Center,51.5069667,-0.1144341,theatre,Lyttelton Theatre,5110757789
London-Center,51.507314,-0.1139996,theatre,Olivier Theatre,5110757791
London-Center,51.5115861,-0.122974,restaurant,VyTA,5110782987
London-Center,51.511859,-0.1230907,bag,Cambridge Satchel,5110782988
London-Center,51.5118016,-0.1230411,cosmetics,L'Occitane,5110782989
London-Center,51.5120737,-0.1224014,clothes,Happy Socks,5110782990
London-Center,51.5121106,-0.1223219,ice_cream,Morelli's Gelato,5110782991
London-Center,51.5134343,-0.1450495,clothes,Issey Miyake,5110909554
London-Center,51.5124703,-0.1389391,restaurant,The Little Violet Door,5111046409
London-Center,51.512429,-0.1388908,fast_food,Island Poké,5111046410
London-Center,51.5123965,-0.1388439,hairdresser,Fella,5111046411
London-Center,51.5140364,-0.1493368,cafe,Notes,5111050924
London-Center,51.5213007,-0.1100767,fast_food,Greggs,5115859226
London-Center,51.5211097,-0.109969,cafe,Attendant,5115859227
London-Center,51.5202862,-0.1095789,fast_food,Balady,5115881629
London-Center,51.4966829,-0.1334075,restaurant,Mio,5119372358
London-Center,51.4971136,-0.1336977,fast_food,Bagelicious,5119632230
London-Center,51.4973499,-0.1337578,fast_food,Crussh,5119632233
London-Center,51.4955536,-0.1149813,bicycle_repair_station,Unknown,5119646321
London-Center,51.4960003,-0.1359538,bicycle_parking,Unknown,5119778863
London-Center,51.4955255,-0.1363402,bicycle_parking,Unknown,5119778864
London-Center,51.506658,-0.1037409,bar,Sama,5121352970
London-Center,51.4970889,-0.1338956,beauty,BelleCour,5123446909
London-Center,51.4970351,-0.1338863,bookmaker,William Hill,5123446910
London-Center,51.4969871,-0.1338816,hairdresser,Why Not Hairdressing,5123446912
London-Center,51.4965964,-0.1338142,fast_food,Express Coffee Co,5123501526
London-Center,51.4975621,-0.1344985,bureau_de_change,Change-Link.com,5124178990
London-Center,51.4967353,-0.1315674,fast_food,EAT.,5125842717
London-Center,51.5070738,-0.1217183,bicycle_parking,Unknown,5131026584
London-Center,51.5210413,-0.1250631,post_box,Unknown,5131832901
London-Center,51.4964681,-0.1286885,place_of_worship,Emmanuel Evangelical Church,5134301680
London-Center,51.4968269,-0.1291542,fast_food,Pret A Manger,5135387586
London-Center,51.4964225,-0.1319948,motorcycle_parking,Unknown,5138685169
London-Center,51.497521,-0.1327281,motorcycle_parking,Unknown,5138685198
London-Center,51.497538,-0.13201,motorcycle_parking,Unknown,5138687641
London-Center,51.4963165,-0.1369967,motorcycle_parking,Unknown,5138691389
London-Center,51.4967159,-0.1383542,motorcycle_parking,Unknown,5138691707
London-Center,51.4996085,-0.1310359,school,Harris Westminster Sixth Form,5142183383
London-Center,51.5064463,-0.1501968,motorcycle_parking,Unknown,5146908026
London-Center,51.5063703,-0.1506658,motorcycle_parking,Unknown,5146908027
London-Center,51.4994696,-0.1354158,convenience,Portlands express,5147876899
London-Center,51.5117878,-0.1402334,restaurant,The Araki,5150570900
London-Center,51.5160268,-0.1474344,shoes,John Rushton Shoes,5157952421
London-Center,51.4991928,-0.1379548,beauty,Brigita Vather,5160839954
London-Center,51.5135559,-0.13556,shoes,Axel Arigato,5161246371
London-Center,51.4920641,-0.1260013,bar,London Sky Bar,5162894281
London-Center,51.508451,-0.1109428,bench,Unknown,5169184624
London-Center,51.5137579,-0.1259761,community_centre,Covent Garden Community Centre,5169583425
London-Center,51.4896858,-0.1312539,hairdresser,Lalo's Barber,5170995261
London-Center,51.4938354,-0.1286253,hairdresser,Headonizm Hair,5172304617
London-Center,51.4941471,-0.1269023,clinic,Millbank Medical Centre,5172768852
London-Center,51.5133603,-0.125282,fitness_centre,Pineapple studios,5176988421
London-Center,51.5075217,-0.1218816,stop_position,Embankment,5178320458
London-Center,51.5141794,-0.125579,jewelry,Astrid & Miyu,5179995127
London-Center,51.5141304,-0.1255137,fashion_accessories,My Runway Group.,5180012926
London-Center,51.5131858,-0.1240297,sunglasses,Sunglass Hut,5180186121
London-Center,51.5017194,-0.1196312,bar,Marriott Gillray’s Steakhouse & Bar,5180196621
London-Center,51.514514,-0.1222638,cafe,Mandira,5180399561
London-Center,51.5027264,-0.1543249,station,Hyde Park Corner,5182456574
London-Center,51.4994992,-0.1191955,toilets,Unknown,5184195871
London-Center,51.4998605,-0.1140822,convenience,Co-op Food,5184548475
London-Center,51.4967091,-0.1358017,fast_food,Vital Ingredient,5196280563
London-Center,51.4969987,-0.1382577,gift,Scribbler,5197655680
London-Center,51.4969674,-0.1384302,jewelry,Suttons & Robertsons,5197655681
London-Center,51.4969039,-0.1389649,cafe,CoCo Fresh Tea & Juice,5197677087
London-Center,51.5084092,-0.1391789,platform,Old Bond Street / Royal Academy,5200259172
London-Center,51.5038081,-0.1480731,platform,Hyde Park Corner,5200288274
London-Center,51.5034976,-0.1487651,platform,Hyde Park Corner,5200288275
London-Center,51.5039985,-0.1477244,platform,Green Park / Constitution Hill,5200288276
London-Center,51.5042778,-0.1479679,platform,Old Park Lane / Hard Rock Cafe,5200301710
London-Center,51.5040784,-0.1484432,platform,Old Park Lane / Hard Rock Cafe,5200301711
London-Center,51.4941556,-0.1411737,restaurant,Tozi,5200361721
London-Center,51.5059217,-0.1492155,motorcycle_parking,Motocycle parking,5200394264
London-Center,51.4996549,-0.1193201,cafe,AMT Coffee,5200833131
London-Center,51.4981906,-0.1180011,cafe,AMT Coffee,5200840817
London-Center,51.497781,-0.1193323,bicycle_parking,Unknown,5200869656
London-Center,51.4978497,-0.1193056,bicycle_parking,Unknown,5200869658
London-Center,51.4979341,-0.1192877,bicycle_parking,Unknown,5200869662
London-Center,51.4964871,-0.1165552,bicycle_parking,Unknown,5200872741
London-Center,51.4997492,-0.1185405,bicycle_parking,Unknown,5200880828
London-Center,51.4970217,-0.140709,cosmetics,L'Occitane,5204133500
London-Center,51.497091,-0.1407976,cosmetics,Space NK,5204133501
London-Center,51.4971754,-0.140532,clothes,Hobbs,5204146710
London-Center,51.4970826,-0.1404341,optician,Specsavers,5204146711
London-Center,51.4971488,-0.1391026,pub,Lane7,5205813437
London-Center,51.4972579,-0.1386029,cafe,Joe & The Juice,5205813438
London-Center,51.4972317,-0.1387383,restaurant,M Victoria Street,5205813439
London-Center,51.5072143,-0.1222409,station,Embankment,5207123395
London-Center,51.5072768,-0.1222939,stop_position,Embankment,5207123396
London-Center,51.5072951,-0.1223598,stop_position,Embankment,5207123397
London-Center,51.5119103,-0.1309874,bar,Experimental Cocktail Club,5207369221
London-Center,51.5051464,-0.1045481,bicycle_parking,Unknown,5207546654
London-Center,51.4987428,-0.1375558,restaurant,Quilon,5208072987
London-Center,51.4947433,-0.1197332,bicycle_parking,Unknown,5209060724
London-Center,51.4980048,-0.1426518,fast_food,Pret A Manger,5211669217
London-Center,51.4989396,-0.1431272,cafe,Palace Restaurant,5211746464
London-Center,51.4988948,-0.1431646,gift,London Souvenirs,5211746465
London-Center,51.4987349,-0.1432479,gift,House of Wonders,5211785950
London-Center,51.4986842,-0.1432762,convenience,Palace Store,5211785951
London-Center,51.4985917,-0.1433151,gift,Cool Britannia,5211785952
London-Center,51.4984369,-0.1434037,bar,Leopard Champagne Bar,5211863370
London-Center,51.4983686,-0.1434391,restaurant,Palace Lounge,5211863371
London-Center,51.5113011,-0.1364073,restaurant,Foxlow Soho,5212361525
London-Center,51.4970423,-0.143819,bakery,Ole & Steen,5213562158
London-Center,51.4972145,-0.1434676,restaurant,Sticks'n'Sushi,5213615294
London-Center,51.4975534,-0.1434448,restaurant,Bone Daddies,5213615295
London-Center,51.497379,-0.1429449,bar,Flight Club Victoria,5213629662
London-Center,51.4973858,-0.143726,fast_food,Crosstown,5213629663
London-Center,51.4974082,-0.1434903,restaurant,Rail House Victoria,5213629664
London-Center,51.497392,-0.1432932,restaurant,Franco Manca,5213629665
London-Center,51.4968568,-0.1444197,fast_food,Shake Shack,5213631921
London-Center,51.4978202,-0.1437179,restaurant,Timmy Green,5213638733
London-Center,51.4971897,-0.1441731,restaurant,Stoke House,5213638734
London-Center,51.4967281,-0.1431916,restaurant,The Palm House,5213639522
London-Center,51.4971905,-0.1436932,restaurant,Casa do Frango,5213641708
London-Center,51.4968289,-0.1439577,restaurant,Greenwood,5213644971
London-Center,51.4976182,-0.1438369,bar,Vagabond,5213651231
London-Center,51.4974553,-0.1439692,restaurant,Ahi Poké,5213652929
London-Center,51.4976701,-0.143354,cafe,Notes,5213654227
London-Center,51.4971735,-0.1430926,sports_hall,1Rebel Victoria,5213657615
London-Center,51.5027825,-0.1103672,bar,Tonight Josephine,5214874722
London-Center,51.4973062,-0.1446368,restaurant,Pizza Pilgrims,5215406428
London-Center,51.5206471,-0.1347945,e-cigarette,Vape Superstore,5216426832
London-Center,51.4981616,-0.145242,doctors,Westminster Physiotherapy Centre,5217359172
London-Center,51.4962643,-0.1472199,cafe,food filosophy,5221528784
London-Center,51.4942897,-0.1461115,fast_food,McDonald's,5224647982
London-Center,51.4965075,-0.1441596,fast_food,Capital Kebab Takeaway,5225151401
London-Center,51.4932684,-0.1394029,dentist,Hermes London Dental Clinic,5229596467
London-Center,51.4916968,-0.1388924,bakery,GAIL's,5234627722
London-Center,51.4922711,-0.1429856,florist,Pimlico Flowers,5239723470
London-Center,51.4969796,-0.129208,post_box,Unknown,5244533300
London-Center,51.4960374,-0.1275746,post_box,Unknown,5244533301
London-Center,51.4975513,-0.1287569,post_box,Unknown,5244533304
London-Center,51.516666,-0.1361822,restaurant,Berners Tavern,5252189331
London-Center,51.4938702,-0.1280908,recycling,Unknown,5254179832
London-Center,51.5248878,-0.1298413,college,"Development Planning Unit, UCL",5254251534
London-Center,51.5089392,-0.1493185,motorcycle_parking,Unknown,5254666397
London-Center,51.5123311,-0.1248756,clothes,Arket,5256707960
London-Center,51.4947999,-0.129425,bicycle_parking,Unknown,5262303685
London-Center,51.5167574,-0.1521025,bicycle_parking,Unknown,5262305015
London-Center,51.4948837,-0.1283703,charging_station,Unknown,5262372193
London-Center,51.4953196,-0.1268558,bicycle_parking,Unknown,5262375242
London-Center,51.5137034,-0.1460952,shoes,R.M.Williams,5264792739
London-Center,51.5216949,-0.1130734,restaurant,Unknown,5268625084
London-Center,51.4946338,-0.1480488,dry_cleaning,Byblos Dry Cleaners,5271208184
London-Center,51.4946095,-0.1479811,cafe,Green Cafe,5271208185
London-Center,51.4945872,-0.1479034,restaurant,Tomtom Mess Hall,5273233910
London-Center,51.4945446,-0.1477585,antiques,Joss Graham,5273243784
London-Center,51.5007395,-0.1296479,bicycle_rental,Storey's Gate,5273526518
London-Center,51.5005546,-0.1297086,clock,Unknown,5273528325
London-Center,51.5004932,-0.129778,bar,Storey's Wine Bar,5273528326
London-Center,51.4945279,-0.1476754,carpet,Turkmen Gallery,5273772963
London-Center,51.4944281,-0.1472558,sports,Run And Become,5273920826
London-Center,51.495134,-0.1478859,books,Belgravia Books,5273992766
London-Center,51.4950644,-0.1479713,hairdresser,Motcomb Green Hair,5273992767
London-Center,51.5192719,-0.1083878,telephone,Unknown,5274534080
London-Center,51.5136796,-0.1044035,telephone,Unknown,5274537612
London-Center,51.5233615,-0.1147334,atm,Unknown,5274549685
London-Center,51.5224829,-0.1189343,telephone,Unknown,5274549686
London-Center,51.5225795,-0.1258113,telephone,Unknown,5276526466
London-Center,51.5225712,-0.1257765,telephone,Unknown,5276526472
London-Center,51.5177346,-0.1194438,telephone,Unknown,5276526476
London-Center,51.5232388,-0.1243871,telephone,Unknown,5276526479
London-Center,51.5232454,-0.1243549,telephone,Unknown,5276526480
London-Center,51.5225554,-0.1322757,telephone,Unknown,5276542403
London-Center,51.4949786,-0.1485854,doctors,The Belgravia Surgery,5276633666
London-Center,51.5167916,-0.1271933,telephone,Unknown,5278645364
London-Center,51.5184054,-0.1321642,telephone,Unknown,5278645366
London-Center,51.5167849,-0.1272335,telephone,Unknown,5278645367
London-Center,51.5167283,-0.1305805,telephone,Unknown,5278645368
London-Center,51.5167583,-0.1282045,telephone,Unknown,5278645370
London-Center,51.5142618,-0.1240617,telephone,Unknown,5278740796
London-Center,51.5138498,-0.1252059,telephone,Unknown,5278740797
London-Center,51.5117049,-0.1185281,telephone,Unknown,5278755923
London-Center,51.5123966,-0.1271552,telephone,Unknown,5278755924
London-Center,51.512387,-0.1257554,telephone,Unknown,5278755925
London-Center,51.5108658,-0.1205812,telephone,Unknown,5278755926
London-Center,51.5124218,-0.1271553,telephone,Unknown,5278755927
London-Center,51.5106681,-0.1216538,telephone,Unknown,5278755928
London-Center,51.5111164,-0.1199271,telephone,Unknown,5278755929
London-Center,51.5123002,-0.1232431,telephone,Unknown,5278755931
London-Center,51.5116673,-0.1191333,telephone,Unknown,5278755932
London-Center,51.5116656,-0.1179745,telephone,Unknown,5278755933
London-Center,51.5085096,-0.1259318,telephone,Unknown,5278775324
London-Center,51.5095707,-0.1234031,telephone,Unknown,5278775327
London-Center,51.5085027,-0.1259234,telephone,Unknown,5278775328
London-Center,51.5092667,-0.1269648,telephone,Unknown,5278779027
London-Center,51.5103969,-0.1268414,telephone,Unknown,5278779028
London-Center,51.5096073,-0.1243485,telephone,Unknown,5278824149
London-Center,51.5158924,-0.1508595,restaurant,Hoppers,5285614573
London-Center,51.5047686,-0.1271372,clock,Unknown,5289839733
London-Center,51.5060088,-0.1359662,platform,Pall Mall / St James's Palace,5294472357
London-Center,51.5202084,-0.1222888,restaurant,Simit Sarayi,5295355691
London-Center,51.5072944,-0.1071077,cafe,Black Sheep Coffee,5300082195
London-Center,51.5077721,-0.109912,toilets,Unknown,5300643105
London-Center,51.5156163,-0.1357551,fast_food,Tongue & Brisket,5305322125
London-Center,51.5197894,-0.1119972,cafe,Catalyst,5305322126
London-Center,51.5214838,-0.1099638,restaurant,KIN,5312134122
London-Center,51.5108345,-0.1431363,clothes,Loro Piana,5314152623
London-Center,51.5107085,-0.1430008,clothes,Chanel,5314168921
London-Center,51.5105668,-0.1428329,clothes,Dior,5314169021
London-Center,51.5241691,-0.1293236,bicycle_parking,Unknown,5316907974
London-Center,51.5146858,-0.1051258,cafe,Establishment Coffee,5318082011
London-Center,51.5078155,-0.1243613,fast_food,Moc Kitchen,5324642161
London-Center,51.5078456,-0.1243123,supermarket,Jumbo,5324642162
London-Center,51.5078356,-0.12448,fast_food,Moc Kitchen,5324642163
London-Center,51.507793,-0.1245397,copyshop,Flash Printing,5324642164
London-Center,51.5077504,-0.124604,hairdresser,Unknown,5324642165
London-Center,51.5110031,-0.1143845,bar,Bar Salsa,5335967421
London-Center,51.4992608,-0.1384479,cafe,The Royal Quarter Cafe,5337176744
London-Center,51.5011301,-0.1157831,bicycle_parking,Unknown,5337281260
London-Center,51.5010284,-0.1157316,bicycle_parking,Unknown,5337281261
London-Center,51.4953085,-0.1451096,gift,postmark,5338858922
London-Center,51.4952333,-0.1451586,fast_food,Mi Casa,5338859026
London-Center,51.5186852,-0.1245057,clock,Unknown,5339386811
London-Center,51.5039182,-0.1117207,fast_food,Fishcotheque,5339935734
London-Center,51.5134404,-0.1123315,restaurant,Adore Remo,5341681979
London-Center,51.5097707,-0.1235751,adult_gaming_centre,A Slots,5341698138
London-Center,51.4927267,-0.1253187,bicycle_parking,Unknown,5341700081
London-Center,51.4925762,-0.1253716,bicycle_parking,Unknown,5341700321
London-Center,51.5056969,-0.1011895,restaurant,Oxbo,5344783291
London-Center,51.51742,-0.1252464,motorcycle_parking,Unknown,5349848773
London-Center,51.5176929,-0.125239,cafe,Camera Museum,5350044732
London-Center,51.503925,-0.1049663,station,Southwark,5350830014
London-Center,51.5080365,-0.1430972,stop_position,Berkeley Street,5357377733
London-Center,51.5073267,-0.1436691,stop_position,Green Park Station,5357377734
London-Center,51.5069841,-0.1423614,stop_position,Green Park Station,5357377735
London-Center,51.5067498,-0.1428458,stop_position,Green Park Station,5357377736
London-Center,51.5065755,-0.1432004,stop_position,Green Park Station,5357377737
London-Center,51.5070063,-0.1423155,stop_position,Green Park Station,5357377738
London-Center,51.504255,-0.1175899,waste_basket,Unknown,5358515822
London-Center,51.5093125,-0.1461373,stop_position,Berkeley Square,5359107393
London-Center,51.5104265,-0.1448756,stop_position,Berkeley Square,5359107394
London-Center,51.51163,-0.1426382,stop_position,Conduit Street / New Bond Street,5359107396
London-Center,51.5043931,-0.1058778,stop_position,Southwark,5359381248
London-Center,51.5174709,-0.1269047,bicycle_parking,Unknown,5359988812
London-Center,51.5180008,-0.1274304,musical_instrument,Bishop,5362237828
London-Center,51.5179491,-0.1271139,waste_basket,Unknown,5362237878
London-Center,51.5098763,-0.12805,stop_position,St Martin's Place,5364578859
London-Center,51.5105651,-0.1283973,stop_position,Leicester Square Station,5364578860
London-Center,51.5109927,-0.1284044,stop_position,Leicester Square Station,5364578861
London-Center,51.511599,-0.1283762,stop_position,Leicester Square Station,5364578862
London-Center,51.5135454,-0.1292869,stop_position,Cambridge Circus,5364578863
London-Center,51.5136864,-0.1285557,stop_position,Cambridge Circus,5364578864
London-Center,51.5124896,-0.1286666,stop_position,Cambridge Circus,5364578865
London-Center,51.5143032,-0.1296457,stop_position,Denmark Street,5364578866
London-Center,51.5126533,-0.1302552,stop_position,Gerrard Place / Chinatown,5364578867
London-Center,51.5123171,-0.1311583,stop_position,Dean Street / Chinatown,5364578868
London-Center,51.5111594,-0.1335087,stop_position,Trocadero / Haymarket,5364578869
London-Center,51.5105865,-0.1340296,stop_position,Trocadero / Haymarket,5364578870
London-Center,51.5179941,-0.1251988,dentist,London and City Group of Companies;Centre Point Dental Clinic,5364858821
London-Center,51.5173424,-0.1275042,restaurant,Bloomsberry Street Kitchen,5364858886
London-Center,51.5022817,-0.1548666,bank,Emirates NBD,5365479406
London-Center,51.520657,-0.1260035,bicycle_parking,Unknown,5371393010
London-Center,51.521991,-0.1279273,bicycle_parking,Unknown,5373782169
London-Center,51.520995,-0.1267719,bicycle_parking,Unknown,5373782213
London-Center,51.5225336,-0.1281357,bar,The Institute Bar,5373783084
London-Center,51.5201039,-0.1434908,motorcycle_parking,Unknown,5375732597
London-Center,51.5140751,-0.1251291,studio,Neal Street Productions,5376240192
London-Center,51.52321,-0.1290364,grit_bin,Unknown,5376720654
London-Center,51.5172282,-0.1128914,motorcycle_parking,Unknown,5378437715
London-Center,51.5097337,-0.1258358,dentist,Covent Garden Dental Clinic,5386345335
London-Center,51.5106201,-0.1215979,bicycle_parking,Unknown,5391163051
London-Center,51.5106555,-0.1217015,grit_bin,Unknown,5391163052
London-Center,51.5106505,-0.1217133,telephone,Unknown,5391163053
London-Center,51.5127403,-0.1307607,beauty,MegStar Beauty,5391531384
London-Center,51.5127083,-0.1307263,art,Yong Xuan Art,5391561768
London-Center,51.5171563,-0.136511,hardware,WF senate,5392665222
London-Center,51.5035514,-0.1053848,bicycle_parking,Unknown,5394405245
London-Center,51.5035656,-0.1053231,waste_basket,Unknown,5394405246
London-Center,51.5040511,-0.1066524,vending_machine,Unknown,5394405248
London-Center,51.5107628,-0.1216934,clock,Unknown,5394650469
London-Center,51.5035604,-0.1048205,pub,The Ring,5396322682
London-Center,51.5035346,-0.104968,fast_food,Tortilla,5396322683
London-Center,51.5118602,-0.1218955,fast_food,German Hot Dogs,5397034557
London-Center,51.5116853,-0.1222165,fast_food,Le Crêperie,5397034564
London-Center,51.511356,-0.1213201,gift,Unknown,5397035910
London-Center,51.5067777,-0.1071588,motorcycle_parking,Unknown,5398029321
London-Center,51.5165648,-0.1257829,events_venue,Icetank,5401214112
London-Center,51.5186755,-0.1405169,post_office,Mail Boxes Etc.,5401946288
London-Center,51.5132413,-0.1357734,post_office,Mail Boxes Etc.,5401978048
London-Center,51.5115111,-0.1276282,newsagent,Jimmy & Sons,5401978062
London-Center,51.4995341,-0.114122,cafe,Travel Café,5401978065
London-Center,51.5136056,-0.1294787,bureau_de_change,Money Exchange,5402942863
London-Center,51.5149669,-0.1237688,bicycle_parking,Unknown,5404583211
London-Center,51.5153724,-0.1238812,bicycle_parking,Unknown,5408675721
London-Center,51.5155598,-0.1236726,dentist,Drury Lane Dental Care,5408675743
London-Center,51.5091438,-0.1256946,restaurant,Tandoor Chop House,5409671321
London-Center,51.5102904,-0.1449086,restaurant,Hakkasan,5409886222
London-Center,51.5112502,-0.1478097,restaurant,C London,5409893122
London-Center,51.494962,-0.1216942,travel_agency,Thames River Cruises,5411143721
London-Center,51.5150982,-0.1247294,doctors,Covent Garden Medical Centre,5413338301
London-Center,51.5219756,-0.1302165,cafe,Costa,5415089300
London-Center,51.5177524,-0.1188845,bicycle_parking,Unknown,5416565254
London-Center,51.5111387,-0.1318288,restaurant,Ichibuns,5418356721
London-Center,51.5011931,-0.1043555,cafe,Crussh,5418445321
London-Center,51.5059587,-0.1174036,books,Foyles,5418484739
London-Center,51.5009264,-0.1180139,gift,Westminster Souvenirs,5418549122
London-Center,51.5008987,-0.1178363,atm,Unknown,5418549123
London-Center,51.5009173,-0.1178642,supermarket,AP Food Express,5418562421
London-Center,51.4999791,-0.1139629,fitness_centre,Anytime Fitness,5418571721
London-Center,51.50259,-0.1082405,bookmaker,Betfred,5418639593
London-Center,51.5161539,-0.1326334,fashion_accessories,Accessorize,5419502285
London-Center,51.5152787,-0.1313179,bank,IBIS Capital,5419727879
London-Center,51.5139319,-0.1248226,bicycle_parking,Unknown,5420170431
London-Center,51.5063058,-0.1422582,drinking_water,The Constance Fund Diana Fountain Green Park,5421414806
London-Center,51.5061658,-0.1019305,charging_station,Unknown,5422090992
London-Center,51.4966651,-0.1062334,stop_position,St George's Road / Imperial War Museum,5424175762
London-Center,51.4968362,-0.1065826,stop_position,St George's Road / Imperial War Museum,5424175763
London-Center,51.498106,-0.1121168,stop_position,Lambeth North Station,5424175764
London-Center,51.4975161,-0.1119456,stop_position,Lambeth North Station,5424175765
London-Center,51.4984678,-0.1112003,stop_position,Lambeth North Station,5424175766
London-Center,51.4985364,-0.1114484,stop_position,Lambeth North Station,5424175767
London-Center,51.4995313,-0.1137558,stop_position,Lower Marsh,5424175768
London-Center,51.5000494,-0.1147084,stop_position,Lower Marsh,5424175769
London-Center,51.4968717,-0.1097651,stop_position,Imperial War Museum,5425497682
London-Center,51.4966451,-0.1106965,stop_position,Imperial War Museum,5425497683
London-Center,51.4976948,-0.1065696,stop_position,Lambeth Road,5425497684
London-Center,51.4997142,-0.1116195,stop_position,Baylis Road / Lambeth North Station,5425497687
London-Center,51.5006686,-0.1107884,stop_position,Lower Marsh,5425497688
London-Center,51.5012265,-0.1105358,stop_position,Baylis Road / Lower Marsh,5425497689
London-Center,51.514016,-0.1306764,bar,Be At One,5426645563
London-Center,51.5136518,-0.1302381,restaurant,Patty & Bun,5427102546
London-Center,51.5137001,-0.130287,school,Cactus Language Courses,5427102547
London-Center,51.513328,-0.1305273,restaurant,Soho House 40 Greek Street,5430565222
London-Center,51.5172648,-0.130006,stop_position,Tottenham Court Road Station / Great Russell Street,5434424321
London-Center,51.5176704,-0.1313562,stop_position,Tottenham Court Road Station,5434424322
London-Center,51.5084265,-0.1270819,bicycle_parking,Unknown,5438277150
London-Center,51.5100087,-0.1283097,bicycle_parking,Unknown,5438277151
London-Center,51.511502,-0.1286743,atm,Unknown,5438277152
London-Center,51.5211655,-0.1348965,stop_position,Goodge Street Station,5440856682
London-Center,51.5122355,-0.1258908,telephone,Unknown,5444033159
London-Center,51.513693,-0.134002,ice_cream,Snowflake,5451273853
London-Center,51.5137437,-0.1340282,gift,Scribler,5451273855
London-Center,51.5119908,-0.1322536,cafe,simit sarayi,5451273857
London-Center,51.5138415,-0.1340565,restaurant,Busaba,5451273863
London-Center,51.511756,-0.1268001,bicycle_parking,Unknown,5451506214
London-Center,51.5152125,-0.1436761,shoes,Sole Trader,5451822368
London-Center,51.5152469,-0.1434431,shoes,Clarks,5451822369
London-Center,51.5122171,-0.1339963,clothes,MACHINE-A,5452028619
London-Center,51.5121499,-0.1341535,hairdresser,Splash Soho,5452028620
London-Center,51.5120031,-0.1289472,confectionery,TSUJIRI Matcha House,5452221322
London-Center,51.5135156,-0.139563,cosmetics,Sculpted,5453785291
London-Center,51.5140255,-0.134875,fast_food,EAT.,5453785295
London-Center,51.5121485,-0.1318719,gift,Aysel & Aysel,5453816749
London-Center,51.5140859,-0.1270723,bar,Lounge Bar,5454295809
London-Center,51.5139899,-0.1270911,restaurant,Monmouth Kitchen,5454295810
London-Center,51.5228392,-0.1242032,cafe,Fortitude,5456244922
London-Center,51.5185469,-0.1220483,stop_position,Bloomsbury Square,5458472045
London-Center,51.5186575,-0.1217949,stop_position,Bloomsbury Square,5458472046
London-Center,51.5188882,-0.1195743,stop_position,Red Lion Square,5458472047
London-Center,51.5127729,-0.1325693,restaurant,Balans Soho Society,5460436160
London-Center,51.5126593,-0.1323934,fast_food,Hipchips,5460957774
London-Center,51.5162001,-0.1325917,bench,Unknown,5461199395
London-Center,51.516235,-0.1325714,bench,Unknown,5461199726
London-Center,51.5162169,-0.1323905,bench,Unknown,5461199727
London-Center,51.5162256,-0.132283,bench,Unknown,5461199728
London-Center,51.5162571,-0.132235,bench,Unknown,5461199729
London-Center,51.5162641,-0.1321414,bench,Unknown,5461199730
London-Center,51.516239,-0.1321199,bench,Unknown,5461199731
London-Center,51.5162799,-0.1319416,bench,Unknown,5461199732
London-Center,51.5163221,-0.1314199,bench,Unknown,5461199733
London-Center,51.5163378,-0.1312036,bench,Unknown,5461199734
London-Center,51.5159715,-0.1305125,station,Tottenham Court Road,5462552522
London-Center,51.5202382,-0.1259587,stop_position,Montague Street,5463724741
London-Center,51.5207719,-0.1249082,stop_position,Bedford Place,5463724742
London-Center,51.5120328,-0.1321518,cafe,Mochi Mochi,5463938683
London-Center,51.5235396,-0.1266101,stop_position,Russell Square,5465557378
London-Center,51.5222458,-0.1271549,stop_position,Russell Square,5465557379
London-Center,51.5208872,-0.1255689,stop_position,Russell Square,5465557380
London-Center,51.5231768,-0.1277064,stop_position,Bedford Way,5466172369
London-Center,51.5240136,-0.1271365,stop_position,Tavistock Square,5466172370
